ID,Latitude,Longitude
400809,37.542255,-122.065019
400810,37.544559,-122.021402
400814,37.917697,-122.063663
400815,37.825941,-122.275114
400816,37.701684,-121.885255
400817,37.587146,-122.34519
400818,37.724817,-121.941397
400819,37.918568,-122.317539
400822,37.255715,-121.955375
400823,37.334249,-122.030111
400828,37.298804,-122.030071
400829,38.075421,-122.231255
400832,37.254601,-121.956775
400835,37.794062,-122.264744
400837,37.303359,-121.878066
400838,37.988903,-122.31257
400839,37.580027,-122.048801
400841,37.52558,-122.09862
400842,37.261849,-121.859205
400844,37.822794,-122.291843
400852,37.835476,-122.010223
400853,37.5997,-122.061725
400858,37.281279,-121.807832
400859,37.463019,-122.145022
400860,37.594437,-122.367666
400861,37.549774,-122.312878
400863,37.371809,-121.91655
400865,37.99336,-122.301718
400867,37.919482,-122.331673
400868,37.7536,-122.402898
400869,37.403673,-122.069953
400870,37.460605,-121.900727
400873,37.420927,-121.93674
400878,37.895657,-122.111891
400880,37.751602,-121.959813
400883,37.92161,-122.061947
400884,37.552362,-122.2953
400886,37.639558,-122.405568
400891,37.29855,-121.812553
400892,37.701571,-121.907167
400894,37.242723,-121.804466
400895,37.380958,-121.960741
400898,37.661989,-122.104729
400902,37.993583,-122.300078
400904,37.395067,-122.010518
400905,37.550785,-122.311328
400907,37.257815,-121.96237
400911,37.372674,-121.922087
400916,37.320404,-121.89031
400922,37.363644,-121.899535
400923,37.824153,-122.291162
400928,37.62282,-122.077983
400929,37.991876,-122.308285
400933,37.86442,-122.036749
400934,37.254002,-121.949365
400935,37.584184,-122.328291
400939,37.670921,-122.110371
400941,37.492551,-121.948549
400942,37.709334,-122.165111
400946,37.89776,-122.086814
400948,37.798217,-122.216962
400949,37.756731,-122.210399
400950,37.80979,-122.246264
400951,37.325151,-121.940679
400952,37.279234,-122.01035
400953,37.327241,-121.88076
400955,37.732945,-122.189517
400956,37.750611,-122.205291
400958,37.784162,-121.979035
400961,38.088709,-122.109659
400962,38.06368,-122.534971
400963,37.241254,-121.798377
400964,37.376685,-121.94075
400965,37.363311,-121.893592
400966,37.534548,-122.076742
400970,37.409675,-121.996301
400971,37.368669,-121.901336
400972,37.813212,-121.993211
400973,37.417735,-121.972451
400975,37.611714,-122.394268
400976,37.986348,-122.314626
400977,37.620575,-122.399975
400978,37.282486,-121.808807
400980,37.797439,-122.271974
400981,37.468385,-122.15411
400983,37.805759,-122.303642
400986,37.701322,-121.869395
400988,37.784173,-121.978863
400989,37.867462,-122.200125
400990,37.680566,-122.123107
400993,38.016167,-121.992426
400995,37.313375,-121.886106
400996,37.350928,-121.862378
401000,37.586941,-122.345424
401002,37.897666,-122.09174
401003,37.659267,-122.103058
401006,37.701529,-121.904795
401011,37.563362,-122.038123
401012,37.531919,-122.329851
401014,37.420505,-121.9392
401015,37.783815,-122.178637
401016,37.644965,-122.448632
401017,37.805197,-122.234712
401018,37.732647,-122.414119
401038,37.589412,-122.05441
401041,37.92469,-122.320506
401045,37.924801,-122.320238
401052,37.898689,-122.309697
401053,37.553842,-122.29183
401056,37.904098,-122.069992
401058,38.007548,-122.276203
401062,37.58562,-122.051459
401065,37.553869,-122.293168
401066,37.878125,-122.307431
401068,37.703701,-122.156989
401070,38.003715,-122.279792
401072,37.68658,-122.132116
401073,37.585543,-122.051649
401079,37.878155,-122.307214
401081,38.007643,-122.276369
401083,38.010814,-122.273346
401084,38.003734,-122.280004
401090,38.013374,-122.270787
401095,37.901176,-122.070224
401097,37.833812,-122.007449
401098,37.797357,-121.98592
401100,37.998946,-122.075414
401102,37.747942,-121.957587
401103,37.788286,-121.9813
401104,37.833874,-122.007206
401106,37.896362,-122.074417
401107,37.788293,-121.981119
401110,37.901016,-122.070699
401111,37.906086,-122.069493
401112,37.832229,-122.004645
401113,37.999266,-122.075542
401114,37.797324,-121.986164
401121,37.896362,-122.073007
401124,37.829025,-122.000079
401126,37.747916,-121.957829
401129,37.266722,-121.859225
401134,38.050657,-122.142601
401137,37.806967,-122.278034
401141,37.802658,-122.286768
401142,37.802856,-122.286698
401143,37.826938,-122.291049
401144,37.80687,-122.277794
401148,38.050828,-122.142488
401151,38.251746,-122.067825
401152,38.257563,-122.063217
401154,37.266658,-121.85921
401155,38.259133,-122.061907
401156,37.826968,-122.292265
401163,37.316756,-121.923186
401167,37.316984,-121.923208
401190,37.803051,-122.279792
401195,37.912502,-122.317364
401197,37.969432,-122.320772
401198,37.858492,-122.30137
401199,37.580252,-122.323992
401208,37.890467,-122.308444
401209,37.975449,-122.318616
401210,37.291198,-122.023391
401211,37.839668,-122.297004
401213,37.638316,-122.440672
401215,37.974619,-122.319044
401216,38.21022,-122.147452
401218,37.891533,-122.308848
401219,38.201274,-122.158165
401221,37.943467,-122.323784
401223,37.507295,-122.338218
401224,37.291054,-122.023638
401226,38.014164,-122.270259
401228,37.952355,-122.327741
401229,37.91248,-122.317515
401230,37.996269,-122.287675
401233,37.580145,-122.324183
401234,37.89438,-122.307952
401239,37.889597,-122.308245
401240,37.613899,-122.071851
401242,37.858593,-122.301665
401243,37.969552,-122.320607
401253,37.943406,-122.323941
401256,37.952266,-122.327891
401260,37.979209,-122.317341
401269,37.996735,-122.286591
401273,37.803541,-122.279977
401274,38.0216,-122.263382
401277,37.74302,-122.406392
401279,37.767312,-121.970029
401280,37.94137,-122.060054
401282,37.969613,-122.04788
401283,37.92803,-122.060616
401285,37.744018,-122.405853
401288,37.767277,-121.970295
401289,37.969653,-122.048119
401298,37.557273,-122.283726
401301,37.55816,-122.043189
401304,37.558016,-122.042978
401305,37.562748,-122.274967
401314,37.823575,-121.993841
401318,38.202928,-122.155877
401327,37.315095,-121.914498
401328,37.823549,-121.994013
401333,37.801768,-122.283102
401336,37.604536,-122.38319
401339,37.801684,-122.28315
401343,37.563622,-122.273387
401344,37.889908,-122.058992
401347,37.76122,-121.966344
401351,37.401701,-122.032879
401356,37.729031,-121.944636
401357,37.723512,-122.401258
401358,37.72349,-122.40102
401359,37.729064,-121.944384
401362,37.53065,-122.003967
401366,37.868257,-122.040144
401373,37.868315,-122.039906
401381,37.835333,-122.265611
401385,37.690755,-122.130603
401388,37.316628,-121.952438
401390,37.827408,-122.267734
401391,37.337881,-121.85467
401392,37.690807,-122.131038
401393,37.979004,-122.043205
401394,37.560575,-122.278481
401395,38.046031,-122.23699
401399,37.979212,-122.043366
401400,37.316841,-121.952427
401401,37.979004,-122.043205
401402,37.560418,-122.278316
401403,37.338232,-121.854583
401405,37.769586,-122.416414
401407,37.921844,-122.061541
401408,37.75869,-122.405643
401409,37.756863,-122.403503
401410,37.75671,-122.403619
401411,37.609492,-122.390874
401412,37.70086,-121.818662
401413,37.814021,-122.271468
401416,37.814242,-122.271837
401420,37.800514,-121.988319
401421,38.145352,-122.110074
401422,37.800538,-121.988095
401423,37.893061,-122.12582
401424,38.145138,-122.109703
401426,37.547452,-122.32065
401431,37.546647,-122.324375
401433,37.70139,-121.885271
401434,37.724997,-121.941236
401435,37.825581,-122.302794
401437,37.857661,-122.031123
401439,37.541393,-122.285108
401440,37.356826,-121.908804
401441,37.777505,-121.9753
401443,37.527313,-122.271113
401444,37.857709,-122.030894
401446,37.544196,-122.287712
401447,37.811386,-122.249717
401448,37.664884,-122.397377
401450,37.61754,-122.074491
401451,37.665037,-122.397511
401452,37.811293,-122.249829
401453,37.524638,-122.332182
401454,37.717182,-122.399154
401457,37.279515,-121.864784
401461,37.75851,-121.964605
401462,37.690972,-122.391216
401464,37.424833,-121.916049
401467,37.474668,-122.165291
401468,37.775076,-121.974082
401469,37.691221,-122.39097
401470,37.731979,-122.427875
401471,37.827889,-122.29178
401472,37.700468,-122.393067
401474,37.47483,-122.165147
401475,37.654774,-122.100556
401476,38.013608,-121.99884
401478,37.822927,-122.261851
401480,37.99346,-122.301971
401481,37.822748,-122.262051
401482,37.897809,-122.082484
401483,37.816343,-122.251589
401484,37.865141,-122.037802
401485,38.019047,-121.94895
401486,37.731414,-122.424609
401487,37.761391,-121.966173
401488,38.204941,-122.138165
401489,37.427486,-121.916962
401495,37.255346,-121.85898
401496,37.99585,-122.071553
401501,37.700511,-122.393392
401503,37.825278,-122.30642
401504,37.535252,-122.074943
401507,37.412677,-122.079539
401509,37.904465,-122.313054
401512,37.677847,-122.47162
401513,37.838814,-122.296557
401515,37.61287,-122.39602
401516,37.760031,-122.406233
401517,37.703862,-122.156797
401519,37.881497,-122.050948
401522,37.925437,-122.060919
401523,37.651292,-122.406933
401524,37.877407,-122.307241
401526,38.019378,-121.949271
401529,37.589488,-122.054221
401531,37.701058,-121.812858
401534,37.407511,-122.065278
401537,37.988174,-122.04039
401538,37.430587,-121.917925
401539,37.826038,-122.302202
401541,37.370203,-121.901514
401542,37.906311,-122.069159
401545,37.559198,-122.03362
401546,37.821573,-122.327415
401547,37.507109,-122.338144
401548,37.816339,-122.251805
401551,37.972158,-122.319728
401555,37.255657,-121.858984
401557,37.559063,-122.033816
401558,37.91859,-122.317348
401560,37.357526,-121.907884
401561,37.614012,-122.071623
401562,37.827984,-122.293358
401564,37.700802,-121.812823
401566,37.881591,-122.050662
401567,37.279628,-121.864838
401568,38.013247,-121.998502
401571,37.972099,-122.319898
401575,37.909564,-122.31655
401578,37.133642,-121.634578
401579,37.140073,-121.640223
401580,37.71698,-121.935122
401581,37.13061,-121.632802
401582,37.710859,-121.929582
401583,37.484267,-121.913886
401586,37.140251,-121.639919
401587,37.713274,-121.931606
401588,37.728651,-121.944342
401589,37.070428,-121.589598
401590,37.713363,-121.932068
401592,37.070515,-121.589243
401593,37.72851,-121.943953
401594,37.716883,-121.934662
401595,38.364505,-122.712662
401596,37.697749,-121.921633
401597,37.2874,-121.869623
401598,38.385828,-122.716069
401599,38.413712,-122.7162
401601,38.368371,-122.712467
401602,38.421215,-122.715338
401603,38.413693,-122.715906
401604,38.385827,-122.716316
401605,38.364327,-122.712405
401606,37.287298,-121.869548
401608,37.706032,-121.925529
401609,38.420521,-122.715784
401610,37.810554,-122.275579
401611,37.318919,-121.940307
401612,38.004852,-122.038828
401613,37.592711,-122.056527
401614,37.592635,-122.056711
401615,37.810407,-122.275345
401616,38.069425,-122.538644
401617,38.004605,-122.038553
401621,37.713988,-122.171625
401624,37.947043,-122.513505
401629,37.714115,-122.171416
401631,37.60296,-122.381221
401634,37.601853,-122.379526
401636,38.064357,-122.226272
401637,37.4562,-121.923217
401638,38.067752,-122.226796
401639,37.508725,-121.968989
401642,37.451227,-121.922218
401643,37.456422,-121.923067
401646,38.058015,-122.225635
401649,37.483737,-122.182037
401651,37.508175,-122.249762
401652,37.50798,-122.249252
401653,37.483811,-122.181671
401655,37.335596,-121.858919
401657,37.825581,-122.302794
401658,37.220762,-121.734732
401660,37.152456,-121.65189
401661,37.200753,-121.708573
401662,37.19253,-121.695462
401663,37.154637,-121.653989
401665,36.948171,-121.5126
401666,36.950307,-121.521775
401668,37.154503,-121.654348
401669,37.220499,-121.734981
401670,37.201089,-121.708235
401671,37.828559,-122.294113
401673,38.044372,-122.239337
401674,36.948171,-121.5126
401677,36.9526,-121.527113
401678,36.952601,-121.527114
401679,36.950307,-121.521774
401680,36.962635,-121.54368
401681,37.890212,-122.17369
401682,36.954824,-121.52944
401683,37.892591,-122.156901
401684,37.897341,-122.099019
401685,36.962635,-121.54368
401686,37.688902,-122.106837
401687,37.868707,-122.194653
401688,36.954824,-121.52944
401689,37.888027,-122.177148
401691,37.003565,-121.556793
401692,37.897512,-122.10034
401693,38.137569,-122.256176
401694,38.140282,-122.253117
401695,37.701171,-121.921149
401696,38.137096,-122.256692
401697,37.708575,-121.92765
401698,37.836566,-122.296138
401699,38.141954,-122.246347
401700,38.140335,-122.253057
401701,38.14186,-122.246347
401702,38.123781,-122.271749
401703,38.123853,-122.271793
401704,38.121697,-122.277273
401705,37.710472,-121.929641
401706,38.121597,-122.27723
401708,37.801951,-122.295247
401710,37.779393,-122.238114
401714,37.800363,-122.279928
401716,37.607967,-122.067645
401718,37.993647,-122.068919
401720,38.002087,-122.078951
401722,37.720856,-121.938337
401724,37.849917,-122.028521
401728,38.349211,-122.71318
401734,37.947268,-122.057489
401742,37.963414,-122.054436
401744,37.84987,-122.028746
401746,37.892433,-122.167031
401748,37.967137,-122.057083
401750,38.020578,-122.100284
401756,37.995123,-122.068515
401758,38.351161,-122.712983
401762,37.942855,-122.05913
401766,38.346176,-122.713111
401768,38.020646,-122.100069
401770,37.947233,-122.057213
401774,37.963401,-122.054609
401778,37.943954,-122.05866
401780,38.002078,-122.078721
401781,38.218004,-122.135704
401782,38.220082,-122.133174
401784,38.223534,-122.127613
401785,38.223755,-122.127691
401786,38.227238,-122.121552
401787,38.227089,-122.121342
401788,38.230959,-122.113197
401789,38.23082,-122.113024
401790,38.234207,-122.105771
401791,38.233999,-122.105578
401793,38.046061,-122.236703
401794,37.875054,-122.045272
401795,37.717176,-122.398947
401796,38.321776,-122.309316
401797,38.321719,-122.309541
401798,38.317605,-122.307867
401799,38.317645,-122.307697
401800,37.525232,-122.098805
401808,37.334883,-121.860066
401809,37.334524,-121.860098
401810,37.32592,-121.883989
401811,37.325651,-121.883953
401816,37.37116,-121.926885
401817,37.371274,-121.926917
401818,37.892113,-122.063514
401819,37.77007,-122.419351
401820,37.769613,-122.416876
401825,38.019902,-121.901355
401826,38.01981,-121.90176
401827,38.019036,-121.897048
401828,38.018867,-121.897141
401829,38.016161,-121.886863
401830,38.013862,-121.875409
401831,37.521616,-122.264949
401832,37.515299,-122.25749
401833,37.496527,-122.233527
401834,37.496129,-122.232158
401835,37.491388,-122.218882
401837,37.490595,-122.217518
401840,37.886545,-122.056179
401841,37.689198,-122.10708
401845,37.332668,-122.060628
401846,37.332482,-122.060617
401851,37.701673,-121.883255
401852,37.701391,-121.883264
401853,37.70123,-122.037919
401854,37.70096,-122.03778
401855,37.721256,-122.134811
401856,37.721144,-122.135
401857,37.763173,-122.149746
401858,37.763133,-122.149977
401859,37.521719,-122.264813
401860,37.495989,-122.23223
401861,37.496473,-122.233944
401868,37.514523,-122.256924
401869,37.518081,-122.260663
401870,37.517958,-122.26082
401871,37.707384,-122.161886
401872,37.484232,-122.183031
401873,37.484087,-122.183239
401874,37.487321,-122.203433
401875,37.487195,-122.203699
401876,37.491361,-122.219254
401877,38.335912,-122.017281
401878,38.335762,-122.017033
401879,38.259621,-122.061166
401880,37.24082,-121.778693
401881,37.241836,-121.769232
401882,37.512823,-122.254705
401883,37.512813,-122.254967
401888,37.541569,-122.018846
401889,37.883723,-122.053331
401890,37.343447,-121.855539
401891,37.343293,-121.855795
401892,37.824658,-122.307909
401893,37.824658,-122.307909
401894,37.959017,-122.33077
401895,37.959098,-122.33058
401896,37.817758,-122.269915
401897,37.817758,-122.269915
401898,37.824927,-122.270729
401899,37.824753,-122.270809
401900,37.88833,-122.30909
401901,37.884846,-122.30863
401906,37.335259,-121.848031
401907,37.335259,-121.848031
401908,37.335284,-121.847662
401909,37.335284,-121.847662
401910,37.525813,-122.269411
401911,37.818437,-122.27017
401912,37.818437,-122.27017
401913,37.482728,-122.179403
401914,37.544766,-122.287979
401917,37.736265,-121.949884
401918,37.736222,-121.95013
401923,38.364998,-121.963981
401924,37.853385,-122.02894
401925,37.853324,-122.029154
401926,37.411999,-122.078452
401927,37.483144,-122.17985
401928,37.504821,-122.246025
401929,37.503896,-122.244641
401934,37.73437,-122.406177
401935,37.734313,-122.406375
401936,37.407282,-122.06515
401937,37.411338,-122.076826
401942,37.322594,-121.897858
401943,37.322361,-121.8978
401948,37.409514,-122.071728
401949,37.414582,-122.083368
401950,37.777206,-121.975377
401951,37.992454,-122.076392
401952,37.992177,-122.076479
401954,38.011247,-121.864952
401955,37.771983,-121.972539
401956,37.771955,-121.972763
401957,37.270311,-121.861079
401958,37.270209,-121.860998
401994,37.385523,-121.975872
401996,37.396411,-122.015716
401997,37.398597,-122.025693
401998,37.404178,-122.05107
401999,37.832159,-122.004898
402000,37.419828,-122.091045
402002,38.169958,-122.198969
402003,38.253226,-122.066886
402004,38.253081,-122.066699
402005,38.2353,-122.619054
402007,37.701136,-121.819792
402008,36.958075,-121.551297
402010,36.999566,-121.556242
402011,36.9996,-121.555853
402012,37.698503,-121.937095
402015,37.698211,-121.934682
402016,37.70183,-121.90489
402017,37.701638,-121.912277
402018,37.701847,-121.908181
402019,37.701573,-121.871745
402020,37.701578,-121.872112
402025,37.702942,-121.755507
402026,37.702703,-121.755526
402027,37.700891,-121.774267
402028,37.702801,-121.739963
402029,37.708574,-121.725238
402030,37.702925,-121.738302
402031,37.710034,-121.7211
402032,37.716692,-121.705048
402033,37.717123,-121.704989
402038,38.098652,-122.520221
402039,38.098527,-122.520036
402040,38.105801,-122.511444
402041,38.105662,-122.511247
402042,38.121611,-122.497174
402043,38.121444,-122.497006
402044,38.15484,-122.422075
402045,38.154841,-122.422072
402046,38.117602,-122.289241
402047,38.117426,-122.289217
402048,38.141456,-122.232308
402049,38.141243,-122.232302
402050,38.140802,-122.221723
402051,38.140566,-122.222246
402056,37.328954,-121.895643
402057,37.336401,-121.897563
402058,37.337137,-121.897741
402059,37.337479,-121.897848
402060,37.356655,-122.062397
402061,37.356616,-122.06262
402062,37.89875,-122.309494
402067,37.321367,-121.899571
402068,38.008612,-121.854384
402069,38.008461,-121.854505
402070,38.018347,-121.751494
402071,38.018353,-121.75143
402072,37.893923,-122.067279
402077,38.137369,-122.221311
402079,38.136531,-122.221583
402085,37.990264,-121.75602
402086,37.990042,-121.756062
402087,37.981027,-121.745487
402088,37.980677,-121.745776
402089,37.97472,-121.740969
402090,37.980043,-121.745333
402091,37.971366,-121.739449
402092,37.97175,-121.739085
402093,37.965277,-121.739626
402094,37.964854,-121.740054
402095,37.965265,-121.739634
402096,37.964456,-121.740326
402098,37.952476,-121.744429
402103,37.724706,-121.94131
402104,37.793991,-122.20519
402105,37.793819,-122.2053
402106,37.000864,-121.556242
402117,37.344302,-121.902123
402118,37.344411,-121.902181
402119,37.421182,-121.915036
402120,37.399227,-121.908515
402121,37.380274,-121.904061
402122,37.468307,-122.154416
402124,38.430806,-122.71547
402125,38.432104,-122.715593
402126,38.431917,-122.715812
402127,38.436946,-122.718
402128,38.437017,-122.717757
402129,38.44047,-122.72011
402130,38.440397,-122.72033
402131,38.444726,-122.723327
402132,38.444794,-122.723133
402133,38.447225,-122.724799
402134,38.447044,-122.724873
402135,38.45231,-122.725972
402136,38.452267,-122.726193
402137,38.459424,-122.726283
402138,38.459434,-122.7261
402139,37.961812,-122.510124
402140,37.961589,-122.509784
402141,37.962862,-122.510604
402142,37.967035,-122.517695
402151,38.041481,-122.120454
402152,38.041481,-122.120454
402153,38.04334,-122.121891
402154,38.04334,-122.121891
402155,38.045206,-122.123374
402156,38.045206,-122.123374
402157,38.047027,-122.124819
402158,38.047027,-122.124819
402165,36.961948,-121.383526
402166,36.961948,-121.383526
402168,37.687544,-122.133225
402174,38.089554,-122.23111
402200,37.849093,-122.231287
402201,37.846642,-122.247226
402202,37.843252,-122.254814
402203,38.019932,-121.905976
402204,38.01195,-122.009481
402205,38.011347,-122.010573
402206,38.002575,-122.047364
402207,38.002161,-122.047775
402208,37.991988,-122.078142
402209,37.990092,-122.139719
402210,37.989935,-122.139741
402211,37.99605,-122.144786
402212,37.995777,-122.144977
402213,38.001707,-122.150084
402214,38.001498,-122.150137
402215,38.013603,-122.257562
402216,38.013475,-122.257595
402217,37.717219,-121.704646
402218,37.708641,-121.725076
402219,37.70135,-121.847516
402220,37.701112,-121.847496
402221,37.698534,-121.945474
402222,37.69819,-121.946552
402223,37.702224,-122.032695
402224,37.701845,-122.033225
402225,37.697587,-122.043025
402226,37.698004,-122.042005
402227,37.692408,-122.064219
402228,37.690953,-122.074169
402234,38.163669,-122.208464
402235,38.16352,-122.208162
402238,38.150809,-122.216813
402239,38.150739,-122.216538
402240,38.402318,-121.915787
402241,38.402199,-121.915666
402242,38.410093,-121.905606
402243,38.409972,-121.905441
402244,38.416347,-121.897404
402245,38.416238,-121.897211
402246,38.42011,-121.892123
402247,38.430261,-121.879137
402248,38.430209,-121.878856
402249,38.44034,-121.865893
402250,38.440289,-121.865617
402251,38.444361,-121.860391
402252,38.446157,-121.858439
402253,38.450532,-121.852801
402254,38.455628,-121.846255
402255,38.455556,-121.846011
402256,38.460724,-121.83971
402257,38.460952,-121.839086
402258,38.465814,-121.833155
402259,38.465727,-121.83293
402260,38.473363,-121.823474
402261,38.47285,-121.823777
402262,38.481149,-121.813543
402263,38.481036,-121.813375
402264,38.487178,-121.805573
402265,38.489167,-121.803384
402266,38.491377,-121.800506
402267,38.49707,-121.79472
402268,38.49691,-121.79457
402269,38.507719,-121.78334
402270,38.506841,-121.783839
402271,38.513711,-121.776971
402272,38.512372,-121.777898
402281,37.38449,-121.904845
402282,37.384485,-121.905044
402283,37.391595,-121.906506
402284,37.391557,-121.90671
402285,37.398698,-121.908172
402286,37.405824,-121.909842
402287,37.405777,-121.910072
402288,37.419153,-121.914103
402289,37.419106,-121.914308
402290,37.436753,-121.919191
402291,37.438079,-121.919899
402292,37.445371,-121.920853
402293,37.44531,-121.921119
402294,36.92555,-121.547028
402295,36.925548,-121.547247
402296,36.938711,-121.552481
402297,36.938772,-121.552731
402298,36.952216,-121.552213
402299,36.952235,-121.552455
402300,36.965869,-121.552149
402301,36.96584,-121.552382
402302,36.980439,-121.55735
402303,36.980409,-121.557644
402310,37.031333,-121.571274
402311,37.031251,-121.571629
402314,37.044741,-121.578022
402321,37.081974,-121.595454
402322,37.081336,-121.595505
402327,37.103108,-121.60944
402328,37.112261,-121.621044
402329,37.112135,-121.621406
402333,37.124754,-121.629749
402337,37.163058,-121.663633
402338,37.163384,-121.664417
402339,37.168787,-121.668555
402340,37.171546,-121.671905
402341,37.180554,-121.681139
402342,37.1802,-121.681522
402343,37.196849,-121.701575
402344,37.195584,-121.700525
402345,37.215727,-121.728741
402346,37.215461,-121.729
402347,37.239343,-121.764097
402348,37.239708,-121.765563
402349,37.246208,-121.776913
402350,37.248955,-121.781141
402351,37.248679,-121.78139
402352,37.266834,-121.802011
402353,37.2712,-121.803139
402355,37.299781,-121.813351
402356,37.307829,-121.821116
402357,37.308845,-121.822499
402358,37.314719,-121.827787
402359,37.329728,-121.842102
402360,37.329591,-121.842361
402361,37.336549,-121.848881
402362,37.358996,-121.871981
402363,37.3588,-121.872094
402364,37.368104,-121.90788
402365,37.367859,-121.907971
402366,37.388542,-121.986478
402367,37.388372,-121.986538
402368,37.393954,-122.005269
402369,37.393755,-122.005329
402370,37.39592,-122.013438
402371,37.396611,-122.017518
402372,37.40547,-122.055924
402373,37.405335,-122.056343
402374,37.429264,-122.102241
402375,37.42914,-122.102443
402376,37.435945,-122.109246
402377,37.440393,-122.113925
402378,37.440293,-122.114141
402379,37.445961,-122.11976
402380,37.451442,-122.125642
402381,37.451289,-122.125797
402382,37.526779,-122.27078
402383,37.535878,-122.279744
402384,37.535766,-122.279937
402385,37.55476,-122.29726
402386,37.554651,-122.297487
402387,37.561476,-122.303632
402388,37.561364,-122.303829
402389,37.565888,-122.308379
402390,37.662818,-122.400418
402391,37.666938,-122.395366
402392,37.666959,-122.395578
402398,37.469675,-122.156317
402399,37.700224,-121.780045
402400,37.699984,-121.780016
402401,37.70248,-121.764596
402402,37.702234,-121.764593
402403,37.702595,-121.747543
402404,37.70238,-121.747506
402405,37.704313,-121.735236
402406,37.704105,-121.735155
402407,37.713589,-121.713345
402408,37.713351,-121.713265
402409,37.718904,-121.69682
402410,37.718518,-121.696655
402411,38.024635,-122.109562
402412,38.027717,-122.116138
402413,38.043006,-122.124812
402416,37.701361,-121.84861
402417,37.701132,-121.849503
402418,37.701102,-121.846401
402419,37.718428,-121.669385
402420,37.718211,-121.669346
402421,37.721487,-121.676275
402422,37.721723,-121.680591
402423,37.72094,-121.686875
402424,37.720431,-121.687475
402425,37.718757,-121.697517
402426,37.712635,-121.715594
402427,37.705551,-121.732333
402428,37.706224,-121.730129
402429,37.702595,-121.741391
402430,37.702324,-121.746413
402431,37.70299,-121.760075
402432,37.702575,-121.76226
402433,37.699656,-121.787125
402434,37.69966,-121.783826
402435,37.700063,-121.791737
402438,37.701248,-121.836572
402439,37.700891,-121.823407
402440,37.70135,-121.847516
402442,37.70137,-121.892753
402443,37.701773,-121.895981
402444,37.701951,-121.915924
402445,37.698731,-121.93366
402446,37.69817,-121.954965
402447,37.697754,-121.963582
402448,37.696995,-121.968736
402449,37.698845,-121.979793
402450,37.699898,-121.988806
402451,37.701593,-121.992068
402452,37.703279,-122.000677
402453,37.703462,-122.008093
402454,37.702987,-122.009775
402455,37.701568,-122.019856
402456,37.70111,-122.022997
402457,37.690589,-122.074877
402464,38.050082,-122.139317
402465,38.041896,-122.123918
402466,38.040435,-122.122735
402476,37.891579,-122.13026
402479,37.849522,-122.241018
402480,37.842559,-122.25791
402481,37.849812,-122.237592
402482,37.990233,-121.757519
402483,37.990747,-121.759823
402484,37.992888,-121.768206
402485,37.992661,-121.768226
402486,37.994611,-121.775368
402487,37.9944,-121.775384
402488,37.996143,-121.784344
402489,37.995933,-121.784378
402490,37.998257,-121.808341
402491,37.998041,-121.805433
402495,38.001819,-121.829756
402496,38.001669,-121.829862
402501,38.015328,-121.88184
402502,38.014413,-121.879651
402503,38.019991,-121.917022
402504,38.021948,-121.959789
402505,38.011266,-122.172198
402507,37.990725,-122.094956
402509,37.994441,-122.106976
402510,37.99419,-122.10704
402511,37.996593,-122.11338
402512,37.996353,-122.113433
402513,37.995545,-122.119103
402514,37.993945,-122.122364
402515,38.007109,-122.166569
402516,38.006871,-122.166606
402517,38.015575,-122.179034
402518,38.015347,-122.179054
402521,38.010999,-122.201565
402522,38.008562,-122.220678
402528,38.051007,-122.133434
402532,37.689868,-122.120854
402533,37.689774,-122.12086
402536,37.690236,-122.091948
402537,37.690236,-122.091948
402538,37.690839,-122.08497
402539,37.690526,-122.084955
402540,38.031982,-122.11675
402541,38.031982,-122.11675
402542,38.036748,-122.119736
402543,38.034537,-122.118006
402545,38.03291,-122.117245
402553,37.835036,-122.484252
402554,37.83449,-122.483986
402555,37.841973,-122.485648
402556,37.84191,-122.485884
402557,37.847996,-122.48811
402558,37.847958,-122.488452
402559,37.857163,-122.497555
402560,37.856955,-122.497516
402561,37.860178,-122.501486
402562,37.861516,-122.504435
402563,37.865789,-122.506948
402564,37.865172,-122.507103
402565,37.873995,-122.508234
402566,37.873728,-122.508164
402567,37.878684,-122.514764
402568,37.878558,-122.514921
402569,37.889129,-122.516609
402570,37.886662,-122.516813
402571,37.895638,-122.516134
402572,37.895619,-122.516374
402573,37.902868,-122.515561
402574,37.903269,-122.515767
402575,37.908497,-122.514031
402576,37.908462,-122.514293
402577,37.914035,-122.511883
402578,37.913992,-122.51216
402579,37.92111,-122.511887
402580,37.921052,-122.512103
402581,37.925781,-122.514392
402582,37.92784,-122.51539
402583,37.935199,-122.516528
402584,37.935185,-122.51674
402585,37.94093,-122.515733
402586,37.945072,-122.514753
402587,37.949644,-122.511853
402588,37.949662,-122.512058
402589,38.000724,-122.536873
402590,38.000645,-122.537054
402591,38.0069,-122.541228
402592,38.005504,-122.540645
402593,38.014108,-122.541703
402594,38.014112,-122.541958
402595,38.021089,-122.539073
402596,38.021163,-122.539241
402597,38.02395,-122.538378
402598,38.02401,-122.538569
402599,38.031163,-122.537269
402600,38.031191,-122.537492
402601,38.036845,-122.536348
402602,38.740689,-122.948338
402603,38.740529,-122.94846
402604,38.808343,-123.011669
402605,38.085591,-122.552334
402606,38.088919,-122.555867
402607,38.102099,-122.561494
402608,38.100497,-122.561783
402609,38.107709,-122.563001
402610,38.107604,-122.563306
402611,38.113232,-122.564557
402612,38.114794,-122.564501
402613,38.119365,-122.565187
